1, 800, 200, 0, 0, 0
2, 800, 200, 0, 0, 0
3, 800, 200, 0, 0, 0
4, 768, 232, 0, 0, 0
5, 733, 267, 0, 0, 0
6, 718, 149, 0, 0, 133
7, 695, 164, 0, 0, 141
8, 673, 172, 7, 0, 153
9, 657, 176, 7, 0, 160
10, 639, 184, 10, 0, 169
11, 619, 195, 11, 0, 176
12, 603, 199, 12, 0, 186
13, 581, 213, 14, 0, 192
14, 564, 217, 15, 0, 205
15, 551, 222, 15, 0, 212
16, 528, 237, 15, 0, 220
